fold,contamination,threshold,precision,recall,f1,predicted_positives
4,0.28800000000000003,0.12779527539614977,0.038461538461538464,0.15384615384615385,0.06153846153846154,52
4,0.28900000000000003,0.1279994766041807,0.038461538461538464,0.15384615384615385,0.06153846153846154,52
4,0.29,0.12820367781221162,0.038461538461538464,0.15384615384615385,0.06153846153846154,52
4,0.291,0.12836787199964786,0.03773584905660377,0.15384615384615385,0.06060606060606061,53
4,0.292,0.12849160964940406,0.03773584905660377,0.15384615384615385,0.06060606060606061,53
4,0.293,0.1286153472991603,0.03773584905660377,0.15384615384615385,0.06060606060606061,53
4,0.294,0.1287390849489165,0.03773584905660377,0.15384615384615385,0.06060606060606061,53
4,0.295,0.1288628225986727,0.03773584905660377,0.15384615384615385,0.06060606060606061,53
4,0.296,0.12898656024842892,0.03773584905660377,0.15384615384615385,0.06060606060606061,53
4,0.297,0.12947662470897117,0.037037037037037035,0.15384615384615385,0.05970149253731343,54
4,0.298,0.13000264762946792,0.037037037037037035,0.15384615384615385,0.05970149253731343,54
4,0.299,0.13052867054996464,0.037037037037037035,0.15384615384615385,0.05970149253731343,54
4,0.3,0.13105469347046136,0.037037037037037035,0.15384615384615385,0.05970149253731343,54
4,0.301,0.1315807163909581,0.037037037037037035,0.15384615384615385,0.05970149253731343,54
4,0.302,0.1319788422381202,0.03636363636363636,0.15384615384615385,0.058823529411764705,55
4,0.303,0.1321101483288428,0.03636363636363636,0.15384615384615385,0.058823529411764705,55
4,0.304,0.1322414544195654,0.03636363636363636,0.15384615384615385,0.058823529411764705,55
4,0.305,0.13237276051028798,0.03636363636363636,0.15384615384615385,0.058823529411764705,55
4,0.306,0.13250406660101058,0.03636363636363636,0.15384615384615385,0.058823529411764705,55
4,0.307,0.13263537269173317,0.03636363636363636,0.15384615384615385,0.058823529411764705,55
4,0.308,0.1328344882884263,0.03571428571428571,0.15384615384615385,0.057971014492753624,56
4,0.309,0.133057748178912,0.03571428571428571,0.15384615384615385,0.057971014492753624,56
4,0.31,0.1332810080693977,0.03571428571428571,0.15384615384615385,0.057971014492753624,56
4,0.311,0.13350426795988338,0.03571428571428571,0.15384615384615385,0.057971014492753624,56
4,0.312,0.13372752785036907,0.03571428571428571,0.15384615384615385,0.057971014492753624,56
4,0.313,0.13393668835371683,0.03508771929824561,0.15384615384615385,0.05714285714285714,57
4,0.314,0.1340664745294733,0.03508771929824561,0.15384615384615385,0.05714285714285714,57
4,0.315,0.13419626070522975,0.03508771929824561,0.15384615384615385,0.05714285714285714,57
4,0.316,0.1343260468809862,0.03508771929824561,0.15384615384615385,0.05714285714285714,57
4,0.317,0.13445583305674266,0.03508771929824561,0.15384615384615385,0.05714285714285714,57
4,0.318,0.13458561923249912,0.03508771929824561,0.15384615384615385,0.05714285714285714,57
