contamination,threshold,precision,recall,f1,predicted_positives
0.298,0.13344580585117155,0.07046979865771812,0.3,0.11413043478260869,298
0.299,0.13361347565114792,0.07023411371237458,0.3,0.11382113821138211,299
0.3,0.13364671902449418,0.07,0.3,0.11351351351351352,300
0.301,0.1336834170167161,0.06976744186046512,0.3,0.11320754716981132,301
0.302,0.1337537585723048,0.0695364238410596,0.3,0.11290322580645161,302
0.303,0.13387359374271968,0.06930693069306931,0.3,0.1126005361930295,303
0.304,0.13392592874956608,0.06907894736842106,0.3,0.11229946524064172,304
0.305,0.13406570265066478,0.06885245901639345,0.3,0.112,305
0.306,0.1342519998886989,0.06862745098039216,0.3,0.11170212765957446,306
0.307,0.13441797755772095,0.06840390879478828,0.3,0.11140583554376658,307
0.308,0.13472475914893184,0.06818181818181818,0.3,0.1111111111111111,308
0.309,0.13484241952509027,0.06796116504854369,0.3,0.11081794195250659,309
0.31,0.13518391695412785,0.06774193548387097,0.3,0.11052631578947368,310
0.311,0.13536336627776255,0.06752411575562701,0.3,0.11023622047244094,311
0.312,0.1354596670743367,0.0673076923076923,0.3,0.1099476439790576,312
0.313,0.13555079914098236,0.0670926517571885,0.3,0.10966057441253264,313
0.314,0.13564798810812825,0.06687898089171974,0.3,0.109375,314
0.315,0.13571579888984855,0.06666666666666667,0.3,0.10909090909090909,315
